unit_id,isp,technology,package_download_speed,package_upload_speed,full_package_name,market_class,country,region,geography,national_weight,rural_weight,isp_weight,distance_from_exchange_dsl_only,download_24h_avg,download_24h_min_avg,download_24h_max_avg,download_peak_avg,download_peak_min_avg,download_peak_max_avg,download_0_6am,download_6am_12am,download_12_18pm,download_18_19pm,download_19_20pm,download_20_21pm,download_21_22pm,download_22_23pm,download_23pm_00midnight,upload_24h_avg,upload_24h_min_avg,upload_24h_max_avg,upload_peak_avg,upload_peak_min_avg,upload_peak_max_avg,dns_failure_24h,dns_failure_peak,dns_lookup_24h,dns_lookup_peak,jitter_upstream_24h,jitter_upstream_peak,jitter_downstream_24h,jitter_downtream_peak,latency_24h,latency_peak,packet_loss_24h,packet_loss_peak,web_loading_24h,web_loading_peak,disconnections,youtube_uhd_24h,youtube_hd_24h,youtube_sd_24h,youtube_failed_24h,youtube_startup_delay_24h,youtube_uhd_peak,youtube_hd_peak,youtube_sd_peak,youtube_failed_peak,youtube_startup_delay_peak,netflix_uhd_24h,netflix_hd_24h,netflix_sd_24h,netflix_failed_24h,netflix_startup_delay_24h,netflix_uhd_peak,netflix_hd_peak,netflix_sd_peak,netflix_failed_peak,netflix_startup_delay_peak,iplayer_uhd_24h,iplayer_hd_24h,iplayer_sd_24h,iplayer_failed_24h,iplayer_startup_delay_24h,iplayer_uhd_peak,iplayer_hd_peak,iplayer_sd_peak,iplayer_failed_peak,iplayer_startup_delay_peak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,package_download
941388,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,West Midlands,Urban,0.8785,0.81498,1.145833333,NA,55.38931847,47.3168648,57.38773947,54.08620173,52.73600714,55.39354857,56.65914458,56.17443733,55.19220114,55.15436067,53.957488,54.06974233,54.1008323,53.59597262,54.96137778,17.70676046,17.46964293,17.86128427,17.670601,17.60684892,17.73141477,5.25e-4,0,23.63560043,23.08601948,0.296881967,0.286708333,0.335695082,0.388458333,26.0834259,26.21124561,7.15e-4,2.92e-5,279.1285839,291.4195833,0.129032258,0.996763754,0,0.003236246,0,1630.369271,1,0,0,0,1512.1974,1,0,0,0,979.0069683,1,0,0,0,1102.888189,0,1,0,0,509.2509968,0,1,0,0,560.6666981,36.44758117,37.0885,76
941418,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,Scotland,Scotland,Urban,NA,NA,NA,NA,64.73536933,62.87743339,65.4047673,63.81814118,63.75751573,64.04853707,65.29174695,64.74708764,64.95861257,62.66212,63.98156267,64.0371008,63.726908,64.47291,65.8012648,17.44425026,16.38407636,17.31065855,17.59764457,17.58069662,17.58146031,0,0,22.35852083,23.29727941,0.460520833,0.425181818,0.507864583,0.576909091,19.3098,19.0261,0.003677218,7.95e-5,231.3889147,239.9206923,0.419354839,0.987012987,0,0.012987013,0,1901.789859,0.923076923,0,0.076923077,0,3519.396429,1,0,0,0,1045.230741,1,0,0,0,1061.34575,0,1,0,0,521.9443103,0,1,0,0,578.2705556,39.8695,35.6435,76
941424,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,North East,Urban,0.5834,0.81498,0.916666667,NA,64.24431015,57.62978142,65.95542142,61.75423593,59.75931948,64.26665084,65.50312492,64.86167745,65.29630752,64.10499947,61.66063108,60.59944193,62.95027257,65.16920055,64.69463669,15.85865973,15.80574116,15.87002452,15.84834471,15.83997652,15.85804826,0,0,22.06485917,22.08046315,0.248690476,0.290571429,0.275107143,0.364464286,24.05558288,24.10220968,2.68e-5,2.18e-5,240.553899,248.8582857,0.064516129,1,0,0,0,1360.041237,1,0,0,0,1352.127455,1,0,0,0,592.1592215,1,0,0,0,608.4673571,0,1,0,0,469.0403701,0,1,0,0,483.6465091,36.14267559,34.785,76
941428,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,North West,Urban,0.7763,0.81498,0.458333333,NA,64.01450717,61.27179019,64.30768413,63.97617517,63.72407071,64.23463794,64.15589364,64.04797147,64.08300585,63.67066957,63.16147662,63.87562886,64.0700184,63.79981511,63.36504533,18.52706161,18.33365161,18.57383742,18.52747539,18.49826503,18.55897368,0,0,5.585073545,5.700248227,0.163660661,0.161821429,0.300312312,0.320892857,9.731025921,9.810870968,9.94e-4,6.45e-5,115.8990833,117.3206071,0.129032258,1,0,0,0,1246.210617,1,0,0,0,1255.916281,1,0,0,0,557.0088955,1,0,0,0,541.5544655,0,1,0,0,282.6741829,0,1,0,0,316.7172712,40.84468182,40.2315,76
941434,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,West Midlands,Urban,NA,NA,1.246666667,NA,73.46372643,71.57902116,73.76541058,73.10327305,72.86334585,73.28441354,73.70364239,73.499382,73.14628152,73.493047,71.54330646,73.1230381,73.07885741,73.68932587,73.49158784,17.74813385,15.32671019,18.44767484,17.35969969,17.0579763,18.10634963,0,0,26.98925875,30.9817037,0.828980469,1.522588235,0.182558594,0.178529412,9.762053391,9.881966667,4.49e-4,2.23e-5,149.8129031,152.70425,0.096774194,1,0,0,0,1330.375776,1,0,0,0,1356.992975,1,0,0,0,808.532625,1,0,0,0,798.7954054,0,1,0,0,477.1920958,0,1,0,0,566.3970488,52.72675847,53.624,76
941448,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,East Midlands,Urban,0.7763,0.81498,0.458333333,NA,55.88299254,54.31459535,56.06641961,55.66118269,55.29719665,56.03745084,56.04207659,55.93623436,55.78792916,55.46092987,55.40757015,55.39953787,55.91438735,55.92716903,55.94226684,18.66261647,18.57415381,18.68035252,18.65345023,18.63267097,18.67314761,0,0,17.09942831,17.03101253,0.260536443,0.2642,0.261644315,0.301866667,14.9829045,15.07403226,3.57e-5,1.54e-4,168.2228412,168.7089508,0.032258065,1,0,0,0,1348.890521,1,0,0,0,1341.686467,1,0,0,0,696.5929086,1,0,0,0,711.0312787,0,1,0,0,441.9023011,0,1,0,0,502.1474833,29.49578187,28.678,76
941452,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,Scotland,Scotland,Urban,0.4447,0.81498,0.458333333,NA,64.80766108,62.3159089,65.20169419,64.54360698,64.19331257,65.04126286,65.08705137,64.85612098,64.6749889,64.87147052,64.52994052,64.71497345,64.39280448,63.85890123,65.03285032,18.64813594,18.50825135,18.6764351,18.63849829,18.61615136,18.65539424,0,0,13.72971707,13.56089655,0.394751724,0.233962963,0.341096552,0.27462963,15.27992618,15.25164407,1.22e-4,4.51e-4,159.3523968,159.2382,0.129032258,1,0,0,0,1277.336352,1,0,0,0,1277.487825,1,0,0,0,729.8488339,1,0,0,0,673.0864348,0,1,0,0,328.5673646,0,1,0,0,352.3343333,68.48065942,69.142,76
941466,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,South East,Urban,NA,NA,NA,NA,71.15535092,69.9916991,71.29860981,71.136624,71.07361135,71.22534374,71.28216065,71.21485749,70.93358993,71.10791779,71.11821848,71.05319704,71.21429738,70.83709434,71.22361413,15.19091281,15.08466168,15.20515174,15.192673599999999,15.18380155,15.20340748,0,0,8.467075022,8.354315385,0.210195906,0.192814815,0.294049708,0.356814815,5.847159836,5.892306452,1.84e-5,2.5e-5,86.94342877,87.2127069,0,0.997159091,0,0.002840909,0,1392.868139,1,0,0,0,1273.782321,1,0,0,0,507.4066091,1,0,0,0,492.37,0,1,0,0,912.4390798,0,1,0,0,1033.053182,19.54192105,17.983,76
941478,BT,FTTC,76,20,BT 76 FTTC,B,England,North West,Urban,1.6319,0.81498,0.81,NA,70.91370604,70.55279639,70.94995329,70.79971404,70.68561173,70.9281984,70.89282981,70.92697097,70.92127448,70.91750759,70.8564576,70.65367488,70.92141333,70.93885407,70.86349187,18.08339984,18.03062555,18.09533265,18.08107927,18.07418,18.08975067,0,0,13.26945917,13.12702573,0.160713483,0.139137931,0.160735955,0.163724138,9.690709191,9.681810345,2.85e-5,1.42e-4,120.8604828,122.6782778,0.064516129,1,0,0,0,1264.374386,1,0,0,0,1268.037927,1,0,0,0,666.1446592,1,0,0,0,643.3300545,0,1,0,0,197.8085304,0,1,0,0,204.9823585,57.0806092,56.566,76
941482,Sky,FTTC,38,10,Sky 38 FTTC,B,England,South East,Urban,2.7809,2.31166,0.582729412,NA,23.75994535,21.94816155,23.98630503,22.84632682,22.20073471,23.50753135,23.92737023,23.80102129,23.88078542,23.88823613,23.85799893,22.69259432,23.00518373,23.80563406,23.8221536,5.400875044,5.363917935,5.423260903,5.390767322,5.377765419,5.403215226,0,0,21.86475263,22.9757492,0.296353933,0.286689655,0.277730337,0.467,14.32868844,14.57345161,1.09e-4,8.63e-5,243.3648657,294.3135902,0.096774194,0.997289973,0.002710027,0,0,968.0136043,0.983870968,0.016129032,0,0,966.8918226,0.994535519,0.005464481,0,0,1437.080213,0.966666667,0.033333333,0,0,1427.134217,0,1,0,0,777.0827008,0,1,0,0,810.9395,48.48150413,48.835,38
941484,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,South West,Urban,0.5834,0.81498,0.916666667,NA,74.11640682,70.2768049,74.65850219,72.32278164,70.81402252,73.80127674,74.55422075,74.42716891,73.97690995,74.70590036,73.32399771,71.77504659,72.66765185,74.55579062,74.31423639,18.64891292,18.33959794,18.67806297,18.60364364,18.56461169,18.63694862,0,0,11.13641043,11.2352544,0.160146429,0.145214286,0.322507143,0.430785714,7.55755698,7.470525424,0.002636334,3.61e-4,102.5298104,169.8604783,0.387096774,1,0,0,0,1270.110773,1,0,0,0,1262.38722,1,0,0,0,507.3232937,1,0,0,0,550.3565581,0,1,0,0,391.6969158,0,1,0,0,371.1235882,43.10195652,42.8635,76
941488,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,England,South East,Urban,NA,NA,NA,NA,36.55355906,32.98258743,37.11513829,33.97956457,34.22150613,34.9980112,37.11379117,37.04947394,37.26210659,37.13721086,35.22334776,34.413456,33.274491,37.07470514,34.469419,6.283943439,5.9084992,6.3225512,6.284164952,6.278967467,6.289212267,0,0,10.81717341,11.17951445,0.334885714,0.324285714,0.369954286,0.646857143,7.886470437,8.082176471,1.35e-4,7.08e-4,137.4541821,141.22156,4.80952381,1,0,0,0,830.2005366,1,0,0,0,842.1470476,0.993939394,0.006060606,0,0,942.1915939,1,0,0,0,1098.34915,0,1,0,0,474.3970613,0,1,0,0,734.6776364,53.84156173,56.667,38
941490,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,Yorkshire & Humberside,Urban,0.5896,0.81498,0.458333333,NA,49.49911261,47.75901394,50.15024077,47.44924571,46.6471024,46.688750400000004,49.8238856,49.9711056,49.3429104,47.83106171,47.7838352,46.6471024,49.454604,49.697688,48.24800686,15.73415026,15.70218219,15.74744232,15.73853829,15.738232,15.741488,0,0,12.25174359,12.23057746,0.378220096,0.3688,0.182952153,1.1218,12.031167,12.59457143,4.28e-5,0,159.5846859,172.3517778,0.064516129,1,0,0,0,1357.818878,1,0,0,0,1134.969286,1,0,0,0,834.8476879,1,0,0,0,901.868125,0,1,0,0,335.5585912,0,1,0,0,402.82942860000003,48.14211392,48.8865,76
941496,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,Scotland,Scotland,Urban,0.7084,0.81498,1.480769231,NA,44.6071703,42.25039458,45.0144591,44.44894667,44.26502629,44.63586429,44.74424858,44.52177542,44.63889244,44.5525597,44.65820933,44.37145867,44.52643467,44.34164417,43.64770314,11.41682114,11.20341032,11.50017961,11.37656291,11.37382286,11.43586371,4.79e-4,0,18.19655962,18.13207453,0.266248428,0.278909091,0.188320755,0.378136364,18.33652241,18.33239286,4.88e-4,0.001330309,201.9819349,202.6032927,0.516129032,1,0,0,0,1325.1405,1,0,0,0,1317.506977,1,0,0,0,830.991,1,0,0,0,842.6305814,0,1,0,0,439.1766192,0,1,0,0,451.0905854,80.33613907,78.0885,76
941499,BT,FTTC,38,10,BT 38 FTTC,B,Scotland,Scotland,Urban,0.4632,0.99656,3.911764706,NA,37.02886707,35.213076,37.2220376,36.92630892,36.751811,36.820092,37.1268136,37.14081558,37.07857853,37.061369,37.077444,37.1204272,36.804985,35.33626667,37.02185067,7.481344,7.419892,7.491112,7.46188,7.445305,7.455018,0,0,22.74830195,22.48735784,0.315557692,0.301833333,0.425817308,0.736333333,18.79386726,18.71152941,6.17e-5,0,225.8591268,240.651,0.2,1,0,0,0,849.4831753,1,0,0,0,851.6750833,1,0,0,0,1103.86165,1,0,0,0,1249.27275,0,1,0,0,445.3904949,0,1,0,0,441.4705833,108.3417423,107.301,38
941504,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,Scotland,Scotland,Urban,NA,NA,NA,NA,55.50658769,50.99666916,56.52369187,54.01373523,53.16681704,55.05684661,56.11275357,56.23275791,55.16686184,55.52569133,54.91283276,54.3865832,53.33582982,54.51104844,54.44336926,18.35124972,18.17943097,18.43619458,18.30921856,18.30643345,18.31717273,0,0,30.48428265,32.56691038,0.333230469,0.3154,0.474703125,0.44795,17.32797269,17.95829825,1.59e-6,3.29e-5,218.7270163,261.9804375,0,1,0,0,0,1386.57822,1,0,0,0,1391.540969,1,0,0,0,873.9191743,1,0,0,0,836.2182667,0,1,0,0,663.1224857,0,1,0,0,619.1515714,135.8858312,142.317,76
941516,Vodafone,FTTC,38,10,Vodafone 38 FTTC,B,England,London,Urban,NA,NA,NA,NA,36.81984712,34.013632,37.15802581,35.97369656,35.04022735,36.79825084,37.07786883,36.829256,36.52414346,36.917024,36.735324,35.96905156,35.97648356,36.99181891,37.06209683,8.899288465,8.815190968,8.956007226,8.898424816,8.884673655,8.911656276,9.85e-4,0,24.06251166,25.78748266,0.513598765,0.963291667,0.669182099,1.708416667,10.80122527,12.2520625,1.42e-4,1.75e-4,542.4525053,1973.290778,4.903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
941524,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,Wales,Wales,Urban,0.118,0.99656,0.923913043,NA,37.1033171,36.29477703,37.24970013,37.06516407,36.97239458,37.03817884,37.14684298,37.04400854,37.14377853,37.01157567,36.996268,37.058144,37.07243486,37.12813227,36.85194629,8.907211952,8.774731871,8.929285419,8.893062571,8.873170933,8.912266133,0,0,15.57313467,15.54109732,0.252023392,0.236777778,0.164505848,0.166222222,15.76395879,15.98522581,0.001281694,5.9e-4,186.6173994,188.7616607,0.290322581,1,0,0,0,820.1008921,1,0,0,0,814.2811579,1,0,0,0,894.8675877,1,0,0,0,893.8149138,0,1,0,0,364.8158314,0,1,0,0,368.9512414,77.26419277,78.25,38
941530,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,England,South West,Urban,0.5227,0.99656,0.708333333,NA,21.09064197,19.68544671,21.26943406,20.95019312,20.72082814,20.90613848,20.91154643,21.15264329,21.08873992,20.74352933,20.29334909,21.05785013,20.89251971,21.19645778,21.21611697,6.773635556,6.598008258,6.778092129,6.794584667,6.752937429,6.759356,0.00329693,0.025316456,26.00074673,25.6521623,0.297887755,0.268466667,0.367057823,0.8126,24.94410949,24.44813043,2.09e-4,6.68e-5,302.6571653,408.1369459,0.161290323,0.996323529,0.003676471,0,0,992.745114,1,0,0,0,959.7057105,0.981884058,0.018115942,0,0,1595.901593,0.973684211,0.026315789,0,0,1604.746974,0,1,0,0,691.3410036,0,1,0,0,675.4502222,74.3342491,68.847,38
941534,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,North West,Urban,1.2367,0.81498,1.480769231,NA,45.58083123,44.19678606,45.87919794,45.04009724,44.50711432,45.33208748,45.68683662,45.67409972,45.58420294,45.72262133,45.291721,44.7197029,45.36049159,45.68402841,45.751502,7.719372133,7.617236903,7.733709677,7.708704941,7.694930667,7.724007733,0,0,12.25096701,12.42464019,0.316971671,0.361892857,0.179915014,0.283821429,12.44739107,12.63030645,2.18e-5,1.3e-5,148.542122,336.3508868,0,0.996753247,0,0.003246753,0,1416.236335,1,0,0,0,1256.312036,1,0,0,0,756.9419808,1,0,0,0,751.9501552,0,1,0,0,301.4108806,0,1,0,0,311.9872881,76.70301282,75.666,76
941536,Sky,FTTC,38,10,Sky 38 FTTC,B,Wales,Wales,Urban,NA,NA,NA,NA,20.85508854,20.27164077,20.91124,20.77744,20.71801667,20.906408,20.9086631,20.8603368,20.8177698,20.45281653,20.9073792,20.81050484,20.7381755,20.72074779,20.76195505,6.088274936,6.019528516,6.114778065,6.070938889,6.06119104,6.08250304,0,0,18.23395818,18.4728839,0.328588816,0.29455,0.594345395,0.6247,12.91568188,12.89438889,2.81e-5,4.3e-5,454.7688083,470.2535714,0,0.992509363,0,0.007490637,0,1169.927652,1,0,0,0,988.1837941,1,0,0,0,1572.204331,1,0,0,0,1587.471438,0,1,0,0,689.2261477,0,1,0,0,622.2285758,100.3379182,101.98,38
941544,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,North West,Urban,1.085,0.81498,0.916666667,NA,74.13170974,70.22100361,74.73677781,73.20012179,72.1885409,73.87964594,74.64352142,74.55018213,74.44405147,73.68169657,72.8364571,73.25652373,73.13969114,73.245722,74.54095343,18.6554971,18.52092206,18.67902426,18.65554786,18.64127587,18.67308335,0,0,10.76145397,11.02666509,0.252489736,0.473107143,0.215768328,0.372357143,10.9375724,11.03206452,2.21e-4,1.28e-5,130.2147461,136.5510536,0.193548387,1,0,0,0,1235.972487,1,0,0,0,1229.779754,1,0,0,0,470.4712133,1,0,0,0,461.5741034,0,1,0,0,280.1143372,0,1,0,0,292.4519167,21.06379056,21.045,76
941550,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,North West,Urban,0.8976,0.81498,1.145833333,NA,66.14695224,64.30831587,66.48534323,66.33117105,66.30249755,66.36947277,65.88496131,66.34170307,65.95904333,66.31501472,65.9271597,66.31546222,66.34631886,65.87416107,65.87547289,18.66356234,18.56538813,18.67709265,18.66703614,18.65962374,18.67520645,0,0,11.8722045,11.77552908,0.152907051,0.166285714,0.289179487,0.295678571,12.10132966,12.08858065,4.67e-4,1.08e-5,134.5784391,134.49625,0.129032258,0.99691358,0,0.00308642,0,1422.552343,0.983050847,0,0.016949153,0,1978.435343,1,0,0,0,699.1091945,1,0,0,0,617.4261,0,1,0,0,292.5034112,0,1,0,0,345.2303559,62.99052294,63.038,76
941576,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,England,East,Rural,NA,NA,NA,NA,33.43119672,31.46071871,33.95661755,32.73636514,32.46335964,32.72691309,33.71998119,33.59277086,33.07241171,33.65146831,33.47123247,32.7001575,32.784642,33.153914,33.24773778,7.521854469,7.401859613,7.586825548,7.496946667,7.4957532,7.5218644,0,0,10.92758303,11.22977169,0.308032432,0.266727273,0.440654054,1.040454545,5.985085616,6.326152174,2.6e-4,3.92e-5,151.7292784,143.7502222,0.032258065,0.994117647,0,0.005882353,0,1010.591169,0.954545455,0,0.045454545,0,1868.14831,1,0,0,0,992.8482143,1,0,0,0,1032.553667,0,1,0,0,472.8335179,0,1,0,0,608.5894138,65.38844048,65.442,38
941578,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,Northern Ireland,Northern Ireland,Urban,0.3813,0.99656,0.708333333,NA,27.55575307,26.26695743,27.65425,27.779128,27.708172,27.74826914,27.63015478,27.852122,27.54504209,27.80170971,26.85459345,27.81165867,27.761384,26.819396,26.20861714,2.898923697,2.815441778,2.956047407,2.883944471,2.870099429,2.891526857,0,0,14.995504,15.01051058,1.009051852,0.394,0.46757037,0.511166667,17.10572441,18.04424242,5.24e-4,0.001534362,229.7884624,248.0869565,0.517241379,0.983333333,0,0.016666667,0,1272.027627,1,0,0,0,823.7352105,0.991869919,0.008130081,0,0,1367.74608,0.947368421,0.052631579,0,0,2074.610095,0,1,0,0,490.6794017,0,1,0,0,493.8020526,88.69282787,84.4185,38
941836,Sky,FTTC,38,10,Sky 38 FTTC,B,England,West Midlands,Rural,NA,NA,NA,NA,37.22214171,36.06312542,37.34587406,35.63883569,35.49747,35.57587733,37.3350624,37.31983543,37.07850933,37.1849015,36.646384,36.669868,35.45137527,37.2910856,37.259327999999996,6.603389413,6.524293161,6.625019097,6.565690667,6.560658909,6.560878545,0,0,8.142094805,11.31408,0.237057377,0.15925,0.328434426,0.4055,9.074914063,9.472636364,4.32e-5,1.14e-4,197.3238133,206.377,0.129032258,1,0,0,0,808.8981386,1,0,0,0,788.2070714,1,0,0,0,925.0121733,1,0,0,0,932.2875455,0,1,0,0,450.561488,0,1,0,0,385.8366429,56.23569948,56.679,38
941840,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,Wales,Wales,Urban,0.1384,0.81498,1.087209302,NA,65.41050583,59.44368877,66.82680645,62.46175475,61.91693088,63.1321888,66.17927615,66.31755687,65.85670171,65.7653276,64.79279061,63.79806133,61.6599708,63.69227533,65.41197108,18.42741494,17.29334374,18.58070555,18.27033091,18.162374,18.18445433,0,0,13.68380913,14.09986555,0.364858108,0.64591666700000006,0.262949324,0.410791667,11.69519193,12.09589831,5.88e-4,0,183.0291054,136.9945,0.193548387,0.996062992,0,0.003937008,0,1491.06079,0.974358974,0,0.025641026,0,2270.108787,1,0,0,0,811.702031,1,0,0,0,797.1554688,0,1,0,0,470.8135152,0,1,0,0,337.210075,12.74249012,12.475,76
942324,BT,FTTC,76,20,BT 76 FTTC,B,Wales,Wales,Rural,0.1273,0.64797,1.278947368,NA,48.72371176,47.79463355,48.89655613,48.69412836,48.62063022,48.74608622,48.78243733,48.6874885,48.70075617,48.115916,48.76677169,48.78210052,48.60215745,48.58561333,48.71189677,17.65505267,17.56273574,17.67644877,17.65641262,17.64771467,17.66427793,1.92e-4,0,13.15184766,13.086355,0.168255591,0.163347826,0.125801917,0.166,9.453371148,9.398018519,1.05e-5,0,129.859994,129.5788846,0,1,0,0,0,1269.20155,1,0,0,0,1275.297356,0.963934426,0.036065574,0,0,1152.476437,0.854166667,0.145833333,0,0,1371.205927,0,1,0,0,289.8323454,0,1,0,0,299.6022609,73.23757285,72.8625,76
942328,EE,FTTC,76,20,EE 76 FTTC,B,England,South West,Urban,0.758,0.81498,0.847058824,NA,66.72998697,64.17420594,67.13254787,66.52468895,66.02039974,67.08888335,66.96761667,66.9396436,66.24542251,66.51886453,66.79538097,67.03730813,65.95714629,66.51701931,66.6562928,18.54127952,18.38776955,18.58936181,18.53317953,18.50481729,18.55726168,0,0,12.73687825,12.57952255,0.315782353,0.279666667,0.265067647,0.254,10.17980973,10.23527419,1.15e-4,3.1e-5,142.2209511,161.7154237,0.741935484,1,0,0,0,1275.205394,1,0,0,0,1276.2508,1,0,0,0,707.505031,1,0,0,0,687.03595,0,1,0,0,358.1297283,0,1,0,0,376.1914746,45.57695954,50.0865,76
942336,Sky,FTTC,76,20,Sky 76 FTTC,B,England,South East,Rural,0.4176,1.52049,0.990116129,NA,62.1410415,58.98006979,63.18418703,60.60187609,60.42831714,61.83434086,62.86716978,62.21294894,62.047142,61.73930873,61.56896633,61.28276711,59.58053956,62.737994,62.65693461,18.16917935,18.00382069,18.2279851,18.12844595,18.093138,18.172168,0,0,12.59269775,12.91709015,0.168896797,0.141529412,0.185683274,0.348882353,9.116370313,9.284288462,8e-5,3.24e-5,209.9249963,261.7473902,0.206896552,1,0,0,0,1256.617392,1,0,0,0,1261.36155,1,0,0,0,629.3856274,1,0,0,0,720.0249189,0,1,0,0,566.787234,0,1,0,0,594.7899767,35.7831553,35.8925,76
942368,Sky,FTTC,38,10,Sky 38 FTTC,B,England,North West,Urban,4.1328,2.31166,0.412766667,NA,29.03837452,26.70062968,29.46807484,28.56779719,28.00194691,29.01000691,29.44587453,28.68310435,28.66579503,28.9463772,28.96143771,29.080576,28.1319352,29.01627032,29.13772738,6.88401633,6.703699613,6.949086452,6.858329333,6.824400348,6.899509913,0,0,17.19467511,16.81874815,0.643007663,0.5433125,0.414272031,0.6968125,12.05189528,12.19878571,3.08e-4,2.32e-4,249.2782114,330.6710606,0.064516129,1,0,0,0,826.7155746,1,0,0,0,822.1457442,0.996268657,0.003731343,0,0,1161.570138,1,0,0,0,1170.86085,0,1,0,0,676.5946543,0,1,0,0,767.1822558,24.70949612,24.638,38
942384,EE,FTTC,76,20,EE 76 FTTC,B,England,South East,Urban,1.2074,0.81498,1.125,NA,40.1812936,36.33415484,41.04750839,37.96682716,37.14328096,39.12356,40.83896421,40.58185492,40.06358485,40.59419852,38.0420464,37.037831,38.64246073,40.8657691,40.52974648,18.3970259,16.88286813,18.58091845,18.172902530000002,17.99541472,18.29148416,4.18e-4,0,12.66187696,13.17551504,0.896331148,0.768071429,1.009888525,2.581428571,12.54943453,14.04318182,3.76e-4,1.05e-4,184.9004945,205.43875,0.870967742,1,0,0,0,854.2139495,1,0,0,0,859.1779302,0.996632997,0.003367003,0,0,973.300396,1,0,0,0,968.1169487,0,1,0,0,434.9780387,0,1,0,0,375.4288529,55.91974048,57.054,76
942400,BT,FTTC,38,10,BT 38 FTTC,B,England,East,Rural,1.1164,0.462,0.413043478,NA,4.841486585,3.808948387,5.137586323,4.817856,4.621266839,5.019047226,5.036470267,4.898290605,4.666363059,4.40670464,4.643126621,4.854867714,4.780844286,4.9888,4.841587692,0.944277594,0.788829161,1.043122065,0.933902963,0.9027328,0.978396267,0,0,8.569127794,9.647322581,0.617618677,0.61176,0.737054475,1.31316,11.46343122,13.52734426,1.75e-4,9.81e-5,790.473277,777.26784,0.032258065,0,0.574324324,0.425675676,0,1057.397689,0,0.581818182,0.418181818,0,875.8374545,0,0.966216216,0.033783784,0,1781.153895,0,0.961538462,0.038461538,0,1871.509377,0,0.955172414,0.044827586,0,1802.358534,0,0.943396226,0.056603774,0,1819.140362,219.2628832,189.245,38
942406,BT,FTTC,38,10,BT 38 FTTC,B,England,Yorkshire & Humberside,Rural,0.2054,0.462,0.431818182,NA,34.20376218,32.42633806,34.45880697,33.89298007,33.4978352,33.96690907,34.30028866,34.28325993,34.3095183,34.25284138,33.36829986,33.73272429,34.04770979,33.90837413,34.20104413,6.223735656,6.025538323,6.309915097,6.228796351,6.1800288,6.261422133,0,0,14.55359124,14.68082969,0.323962857,0.315966667,0.184988571,0.254133333,12.02782108,12.34903333,7.72e-5,7.42e-4,172.1321246,171.0402586,0.129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
942408,TalkTalk,FTTC,38,10,TalkTalk 38 FTTC,B,England,South East,Rural,6,0.462,1.652777778,NA,37.12315524,36.88296619,37.19473884,37.12946491,37.11322314,37.14681171,37.13655539,37.13298436,37.04140114,37.12094731,37.08673533,37.12438844,37.13473662,37.12771733,37.1476855,9.302829771,9.208892129,9.316052129,9.311017098,9.305559429,9.317466571,0,0,9.601385705,9.439711268,0.514633094,0.489708333,0.14171223,0.189333333,8.362155146,8.371981481,9.02e-5,0,146.545426,144.7210455,0.032258065,1,0,0,0,824.9881765,1,0,0,0,867.1561455,1,0,0,0,915.4406194,1,0,0,0,910.2940192,0,1,0,0,429.171471,0,1,0,0,477.47406,62.08591667,62.675,38
