unit_id,ISP,Technology,PACKAGE (download by upload),package_upload_speed,MarketClass, Distance from exchange - DSL only,Region,Country,Geography,Full package name,Download - 24 (ave),Download - 24 min(ave),Download - 24 max (ave),Download - peak (ave),Download - peak min(ave),Download - peak max (ave),Download - 0-6am,Download - 6am-12am,Download - 12-18pm,Download - 18-19pm,Download - 19-20pm,Download - 20-21pm,Download - 21-22pm,Download - 22-23pm,Download - 23pm-00midnight,Upload - 24 (ave),Upload - 24 min(ave),Upload - 24 max (ave),Upload - peak (ave),Upload - peak min(ave),Upload - peak max (ave),DNS Failure 24hr,DNS Failure peak,DNS Rate - 24h,DNS Rate - peak,Jitter-upstream - 24h,Jitter-upstream - peak,Jitter-downstream - 24h,Jitter-downtream - peak,Latency - 24h,Latency - peak,Packet Loss - 24h,Packet Loss - peak,Web loading - 24h,Web loading - peak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak,DL24hr,DLpeak,UL24hr,ULpeak,DNS24hr,DNSpeak,Jitter24h,JitterPeak,Latency24h,LatencyPeak,Web24hr,WebPeak,YouTube24hr,YouTubePeak,Netflix24hr,NetflixPeak,iPlayer24hr,iPlayerPeak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,national_weight,rural_weight,isp_weight
25826585,BT,FTTP,160,30,B,,South West,England,Urban,BT 160 FTTP,141.1374841,138.618585,141.9117907,140.7718849,140.5365182,140.7339324,141.2598101,141.0161761,140.9961255,139.2517808,141.2664992,140.261656,141.367152,141.4481163,141.3221155,30.81200771,30.75804981,30.81849781,30.81271138,30.811784,30.81398933,0,0,5.421649186,5.388634615,0.139741007,0.136307692,0.071917266,0.072538462,5.519052478,5.383285714,0,0,328.8271367,332.9607692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,13,282,13,1128,52,282,13,349,14,282,13,0,0,0,0,0,0,,,0.1985,0.15254,1
25890309,BT,FTTP,160,30,B,,East,England,Rural,BT 160 FTTP,148.5933801,144.8524493,149.476663,148.7167297,148.5546027,149.1234783,148.5059584,148.6333286,148.1367494,148.8642112,148.8732495,148.137358,149.0477992,149.0656794,148.9383495,30.81348327,30.79078916,30.82017316,30.8058417,30.80236133,30.807416,0,0,3.714276427,3.824246154,0.133580135,0.152515152,0.070173815,0.074575758,3.632547619,3.6539,5.26E-06,0.000217,280.924307,308.4598485,0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,33,451,33,1804,132,451,33,556,30,451,33,0,0,0,0,0,0,,,0.0413,0.35719,1
25913909,BT,FTTP,76,20,B,,North East,England,Urban,BT 76 FTTP,74.28307031,73.44411277,74.48859794,74.31522824,74.28481667,74.353104,74.27553669,74.28199166,74.2583479,74.25569455,74.11493067,74.2254832,74.352622,74.27468867,74.28255712,20.22762111,20.22006581,20.23271355,20.22856376,20.228142,20.229452,0,0,11.36586167,11.41257,0.065198397,0.069764706,0.21091984,0.251352941,10.65249361,10.69004762,1.93E-06,0,704.0224059,706.4284118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,17,520,17,3120,102,509,17,638,21,520,17,0,0,0,0,0,0,,,0.182,0.15254,1
25935397,BT,FTTP,330,50,B,,Yorkshire & Humberside,England,Urban,BT 330 FTTP,302.2395731,288.9062299,306.2555417,304.9723071,304.815848,305.7188712,302.6247134,300.8567562,302.359315,303.694026,306.498208,305.661274,304.6660996,297.4502712,299.8385744,51.73180986,51.34293961,52.49830684,51.61907077,51.5333392,51.698256,0,0,7.412693702,7.579,0.136585551,0.144692308,0.070212928,0.094846154,7.084233918,7.094181818,0,0,313.9650076,336.6981538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,13,267,13,1068,52,267,13,348,11,267,13,0,0,0,0,0,0,,,0.0535,0.15254,1
25962481,BT,FTTP,160,30,B,,London,England,Urban,BT 160 FTTP,147.8943375,144.7109105,148.5141688,147.7955983,147.3919773,148.1992194,147.9321006,147.8022566,147.846697,147.9196255,147.706797,147.6793732,147.9118235,147.964152,147.7926389,30.81516435,30.80757626,30.81936619,30.81465948,30.81351742,30.81580155,0,0,2.384068269,2.421802419,0.130674095,0.133774194,0.06160585,0.068064516,2.12869931,2.139580645,9.08E-07,1.05E-05,281.495266,289.6677937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,62,732,62,2928,252,732,62,739,62,732,63,0,0,0,0,0,0,,,0.1985,0.15254,1
26017277,BT,FTTP,160,30,B,,North West,England,Urban,BT 160 FTTP,147.2535828,136.5470348,148.5272942,147.52022,146.9182645,148.1776837,146.7679242,146.8565831,147.2161279,146.8463855,147.7417489,147.6148051,147.4386811,146.4189651,147.1499987,30.81480158,30.79094452,30.82370555,30.8143117,30.8125456,30.81654453,0,0,9.168458727,9.196900943,0.133025729,0.134981481,0.062075472,0.067666667,9.514023474,9.492192308,1.95E-06,0,337.9710395,327.5011296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,54,593,54,2372,216,593,54,651,52,593,54,0,0,0,0,0,0,,,0.1985,0.15254,1
26113593,Virgin,Cable,1000,50,B,,London,England,Urban,Virgin 1000 Cable,788.8438276,654.5993143,867.836808,804.5685235,783.6491072,823.4519445,794.6500214,776.0839418,745.9295416,770.8784036,812.4676629,796.8912571,811.9810566,795.174012,806.5742521,43.48522113,31.46076206,49.57167768,43.83284607,41.8953768,45.71320427,0.001984127,0.007438895,19.59416599,20.96950813,4.456818182,4.990192308,0.374090909,0.599384615,15.97688839,17.07733898,0.007386004,0.012945514,188.1370198,177.3311356,1.322580645,0.993939394,0,0.006060606,0,1639.103926,1,0,0,0,1342.873931,0.923312883,0.055214724,0.021472393,0,6448.033078,0.896551724,0.103448276,0,0,6813.827113,0,1,0,0,414.063228,0,1,0,0,415.202193,330,57,327,58,10584,941,314,26,675,59,670,59,330,58,326,58,328,57,31.62289666,29.427,0.1488,1.31608,
26128445,Virgin,Cable,500,35,B,,,,Urban,Virgin 500 Cable,539.342404,435.5685632,548.3484424,513.5297233,498.2232236,529.2347036,542.7792805,541.336491,541.2645009,525.3972618,513.063201,510.6162555,516.4431911,535.6909496,539.0604416,36.78112378,34.6501676,36.965226,36.67023566,36.52459579,36.82559453,0,0,13.58477475,13.99469583,2.112073171,2.5185,0.187463415,0.2638,13.43981292,14.05151351,3.12E-05,6.14E-05,310.8138639,319.4046571,0,,,,,,,,,,,1,0,0,0,593.3955222,1,0,0,0,988.0537813,0,1,0,0,399.8015122,0,1,0,0,411.6136774,413,34,412,35,2884,244,125,10,457,37,412,35,0,0,203,32,205,31,,,,,
26222829,BT,FTTP,160,30,B,,East,England,Urban,BT 160 FTTP,147.4587891,142.3087399,148.5053979,147.3591465,146.7951298,148.1423799,147.434256,147.6146091,147.1629648,146.8216217,147.0585578,147.203464,147.5148289,147.4388597,147.1666308,30.81454319,30.80413471,30.82118813,30.81413062,30.81292697,30.81508774,0,0,5.604256788,5.60872,0.093886029,0.091117647,0.067623162,0.06945098,6.091447025,6.098806452,0,0,328.7785147,333.907451,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,52,554,52,2216,204,554,51,703,62,554,51,0,0,0,0,0,0,,,0.1985,0.15254,1
26226397,Sky,FTTC,38,10,B,,East,England,Urban,Sky 38 FTTC,36.71693568,33.699484,37.29874333,36.50973146,36.20404909,36.642856,36.95860909,36.5239773,36.54926811,36.40858629,36.31752337,36.549936,36.4507648,37.0313824,36.578011,8.976582316,8.440778,9.075230333,9.015758054,8.993185739,9.042241043,0,0,10.99299105,11.12005435,0.200247664,0.2064,0.425051402,0.4824,4.78446593,4.867630435,0.000737,0.000227,351.4729442,294.1260238,0.166666667,1,0,0,0,818.2818766,1,0,0,0,774.0690882,0.995670996,0.004329004,0,0,966.5209569,1,0,0,0,965.7618235,0,1,0,0,470.912181,0,1,0,0,455.7877143,231,37,232,37,7742,656,218,15,553,46,492,42,235,34,231,34,232,35,49.97569432,51.336,6,2.31166,3.405325
26287021,Virgin,Cable,100,10,B,,East Midlands,England,Rural,Virgin 100 Cable,111.510869,109.5378511,111.9337055,111.3356826,111.0099497,111.6614155,111.6054612,110.9245474,111.4083404,111.5165982,111.4783406,111.236825,111.4345401,111.6221693,111.5691791,10.00607716,9.944454452,10.0247969,10.00908671,10.00213832,10.0160351,0,0,12.23623921,13.15597283,1.793821326,2.273107143,0.088256484,0.241535714,14.64902869,15.25029032,0.001384813,4.02E-05,352.472272,377.1108387,0.225806452,1,0,0,0,1370.798572,1,0,0,0,1353.830726,0.997304582,0.002695418,0,0,601.0351452,0.983870968,0.016129032,0,0,816.9252063,0,1,0,0,390.3009459,0,1,0,0,376.2957742,370,62,369,62,2222,186,353,28,746,62,370,31,369,62,371,62,370,62,33.36864804,33.271,0.6464,0.53097,1
26321945,BT,FTTP,160,30,B,,South East,England,Urban,BT 160 FTTP,148.6632179,144.3457734,149.4683179,148.6277968,148.1385138,149.1170797,148.7324412,148.5996791,148.42224,148.480384,148.5858668,148.827873,148.4277205,148.585904,148.7746808,30.81523745,30.78062116,30.82169961,30.8153478,30.81373548,30.81711174,0,0,3.342497251,3.407217742,0.15731044,0.165174603,0.093707418,0.102698413,3.399009615,3.425129032,1.86E-06,2.22E-05,293.4451799,308.0976667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,62,741,61,2968,252,742,63,742,62,742,63,0,0,0,0,0,0,,,0.1985,0.15254,1
26329425,BT,FTTP,160,30,B,,South East,England,Urban,BT 160 FTTP,147.4280542,142.6794865,148.5224444,146.5899731,146.2275889,146.7199083,147.4847942,147.0737454,147.5900215,147.9209545,148.0762575,147.0271893,146.1527569,147.4573205,146.9261413,30.81460359,30.79986039,30.81847148,30.81492911,30.814654,30.81540571,0,0,3.592710089,3.59878169,0.126170354,0.131944444,0.070274336,0.071861111,4.02343686,4.0485,7.90E-06,0,296.6666925,334.1288056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,36,460,36,1840,144,460,36,596,52,460,36,0,0,0,0,0,0,,,0.1985,0.15254,1
26347245,BT,FTTP,330,50,B,,East,England,Urban,BT 330 FTTP,298.4058238,257.4034782,306.4180508,302.0390847,300.795092,304.3693,298.4226393,297.8517361,296.8970859,296.6271505,294.1103355,302.9443709,301.1337985,302.199828,294.6024945,51.5769873,50.90939768,52.54183045,51.66028036,51.55589,51.7721145,0,0,3.179559181,3.274772727,0.129430464,0.123227273,0.068567329,0.070818182,2.865701365,2.85530303,0,0,277.687351,300.1666364,0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,22,461,22,1844,88,461,22,596,33,461,22,0,0,0,0,0,0,,,0.0535,0.15254,1
26351989,BT,FTTP,160,30,B,,Scotland,Scotland,Urban,BT 160 FTTP,142.8884154,137.3325048,144.1683628,141.8672755,141.6652612,142.3087741,142.7088701,142.4973587,142.9606215,143.753684,142.6648606,142.600628,141.3031582,142.4996216,144.7498025,30.81436943,30.78264465,30.820136,30.81174261,30.80975247,30.81488094,0,0,12.73384704,12.83698913,0.136168367,0.138521739,0.066234694,0.07,12.47041408,12.5003125,6.43E-05,0,339.4612372,358.7165652,0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,23,400,23,1600,92,400,23,491,16,400,23,0,0,0,0,0,0,,,0.1137,0.15254,1
26401957,BT,FTTP,160,30,B,,London,England,Urban,BT 160 FTTP,130.9545716,92.0197889,141.2620155,136.0165221,133.886208,138.3636327,127.5099915,131.3134611,130.3882224,120.050712,133.93876,134.1818044,138.539259,135.1338087,135.6674107,30.81382191,30.710128,30.81788206,30.81425811,30.81374267,30.81503733,0,0,2.858086055,2.795894737,0.224856784,0.212315789,0.132444724,0.125947368,2.203072072,2.208692308,0,0,291.2361181,295.1790526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,19,406,19,1624,76,406,19,452,26,406,19,0,0,0,0,0,0,,,0.1985,0.15254,1
26413025,BT,FTTP,330,50,B,,South West,England,Urban,BT 330 FTTP,302.9920843,284.1322996,307.3474519,303.1061459,301.3672923,305.0459426,301.9723711,302.4412547,303.6489638,303.455147,300.4822691,303.4677716,302.7879152,300.1066994,303.3907943,51.66022333,51.32806555,52.7516209,51.77498826,51.56926657,51.95782114,0,0,5.749841451,5.893892473,0.155111554,0.16106383,0.090011952,0.100234043,5.715871988,5.742532258,0,0,312.0931412,310.9336596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,47,513,47,2052,188,512,47,676,62,513,47,0,0,0,0,0,0,,,0.0535,0.15254,1
26497861,BT,FTTP,160,30,B,,Wales,Wales,Urban,BT 160 FTTP,141.1813692,137.2614209,141.9976893,141.0456898,140.9328229,141.4145909,141.1308808,140.8824593,141.2716688,141.7320752,140.4839863,140.8600227,141.417024,141.7184176,141.1649264,30.81401203,30.80581084,30.82066348,30.80913244,30.808776,30.80988571,0,0,6.799885423,6.911666667,0.138752998,0.133222222,0.067407674,0.067333333,6.434838966,6.435,5.55E-06,0,317.6044293,369.8966667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,9,425,9,1700,36,425,9,513,13,425,9,0,0,0,0,0,0,,,0.1056,0.15254,1
26500521,BT,FTTP,330,50,B,,East,England,Urban,BT 330 FTTP,288.3318739,258.2981804,293.2194844,288.5649082,286.2230473,289.2432212,287.3327898,287.926389,287.349676,289.7889543,287.078988,289.3084571,287.7430909,290.3003589,282.5768741,51.52527319,51.31663366,52.48443531,51.5514628,51.41562887,51.65317043,0,0,3.282972505,3.326455696,0.126841141,0.132525,0.067403259,0.06965,3.004060659,3.007978723,0,0,292.5580061,292.91975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,40,501,40,2004,160,501,40,587,47,501,40,0,0,0,0,0,0,,,0.0535,0.15254,1
26617149,BT,FTTP,330,50,B,,Scotland,Scotland,Urban,BT 330 FTTP,289.5148693,276.1330266,292.4124828,288.8902114,287.9185089,289.8604824,289.5693859,288.6437595,289.3450682,289.3560522,287.7122838,288.3107863,289.2764949,288.6480768,290.8461854,51.48898828,51.34415923,52.3266111,51.52828114,51.5077527,51.61789565,0,0,12.54277604,12.64213433,0.132274699,0.132382353,0.067185542,0.069,12.46553626,12.45737209,0,0,357.8382651,371.6170588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,35,423,35,1692,136,423,34,534,43,423,34,0,0,0,0,0,0,,,0.0306,0.15254,1
26736077,BT,FTTP,160,30,B,,East,England,Urban,BT 160 FTTP,147.7237065,143.8785486,148.5231525,147.9257139,147.7496072,148.2216069,147.4867675,147.6953576,147.6635724,147.7395475,147.9264187,147.8199169,148.0844093,147.4299364,147.7295334,30.81463596,30.7999871,30.81931923,30.81392,30.81311657,30.81528495,0,0,2.92555396,2.926,0.131829703,0.125366667,0.060528713,0.061533333,2.598958991,2.574166667,1.13E-05,0,281.9292891,292.9671667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,30,515,30,2060,120,515,30,646,42,515,30,0,0,0,0,0,0,,,0.1985,0.15254,1
26739609,BT,FTTP,160,30,B,,Yorkshire & Humberside,England,Urban,BT 160 FTTP,140.9595322,136.8123621,141.9577326,139.832672,138.9078327,141.2861724,141.013473,141.0741695,140.6749549,141.2226692,141.02096,138.153935,141.511409,140.5711822,140.3814293,30.81343281,30.78503665,30.81802632,30.8138485,30.81261745,30.81452945,0,0,7.335955634,7.454546875,0.133424157,0.1280625,0.069365169,0.072375,6.942680365,6.891227273,0.00051,0,317.8512781,329.8061875,0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,16,362,16,1448,64,362,16,446,22,362,16,0,0,0,0,0,0,,,0.1985,0.15254,1
26752073,BT,FTTP,160,30,B,,North West,England,Urban,BT 160 FTTP,147.1638356,139.9599476,148.499775,146.891584,146.7646727,147.0017153,147.062565,146.5372264,146.847957,147.988618,147.858392,147.9331616,146.240598,147.3727298,147.4373793,30.81368133,30.80163277,30.82131845,30.81077538,30.810702,30.81095733,0,0,9.101167494,9.145788462,0.135677419,0.145615385,0.070168734,0.083923077,9.326735849,9.33173913,0,0,322.5120025,312.1156923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,13,411,13,1644,52,411,13,540,23,411,13,0,0,0,0,0,0,,,0.1985,0.15254,1
26987713,BT,FTTP,76,20,B,,London,England,Urban,BT 76 FTTP,75.32053699,75.08410581,75.50443665,75.32326052,75.31291613,75.3336049,75.32873877,75.29882378,75.32583536,75.33635148,75.37497342,75.33123019,75.31529084,75.28626787,75.30603897,20.99374768,20.98907458,20.99874606,20.99374748,20.99200206,20.9954929,0,0,3.985072558,4.000713115,0.081129577,0.082822581,0.208547887,0.215596774,3.41419945,3.420403226,1.80E-06,1.07E-05,639.2850139,638.7074032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,62,731,62,4386,372,724,62,741,62,731,62,0,0,0,0,0,0,,,0.182,0.15254,1
27016057,BT,FTTP,76,20,B,,East,England,Urban,BT 76 FTTP,74.38231834,74.24098194,74.45872697,74.35731768,74.347162,74.35749743,74.37387551,74.3820352,74.39242189,74.390968,74.33182831,74.3281135,74.37855709,74.38448133,74.38637748,20.22767439,20.21140929,20.23286865,20.22711558,20.22637314,20.22683057,0,0,5.436763071,5.542044643,0.071786555,0.072189189,0.208702521,0.224081081,5.156933428,5.162711538,1.34E-06,0,655.5569208,657.5242895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,38,618,38,3708,228,607,37,720,52,618,38,0,0,0,0,0,0,,,0.182,0.15254,1
27017469,BT,FTTP,76,20,B,,East,England,Urban,BT 76 FTTP,74.37755368,74.26676747,74.41742773,74.38585506,74.3836272,74.3891104,74.37567935,74.36944665,74.36306631,74.36689018,74.38656457,74.384318,74.38722133,74.383207,74.37082954,20.22665522,20.2118224,20.23342827,20.22493271,20.22334,20.2256544,0,0,6.863928879,6.68157,0.076362126,0.065941176,0.204863787,0.216705882,8.359495549,8.641294118,0,0,673.7185307,675.3771176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,17,315,17,1890,102,307,17,343,17,315,17,0,0,0,0,0,0,,,0.182,0.15254,1
27079613,BT,FTTP,330,50,B,,North West,England,Urban,BT 330 FTTP,290.0420297,271.3276648,293.3957791,288.3065755,285.7460025,290.9945429,290.5515303,290.1538471,289.2816526,285.7407949,290.0978258,289.0146288,287.6509707,289.4335062,288.8724366,51.69642388,51.3248769,52.77215897,51.76749723,51.49219117,51.99331283,0.001227496,0.009615385,9.598880634,9.617289216,0.132210351,0.132192308,0.064158598,0.073403846,9.288438316,9.298233333,0,0,323.5918631,521.4512885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,52,611,52,2444,208,611,52,703,60,611,52,0,0,0,0,0,0,,,0.0535,0.15254,1
27087693,BT,FTTP,160,30,B,,East Midlands,England,Rural,BT 160 FTTP,144.7109685,131.5435889,148.4569114,142.017368,137.202324,146.832412,148.3863538,146.2261734,143.415534,147.2066287,142.1945553,145.661004,138.373732,140.7428913,142.9261,30.44340028,28.53488,30.85140492,29.82344433,28.89031,30.75657867,0,0,7.547524027,7.725042254,0.272972603,0.57925,0.043143836,0.0745,7.02537415,7.148807692,0.00018,0.000198,86.28182877,84.68516667,0.461538462,1,0,0,0,1308.094954,1,0,0,0,1291.87125,1,0,0,0,508.8985374,1,0,0,0,645.0653333,0,1,0,0,285.5699048,0,1,0,0,360.887125,147,24,146,24,890,71,148,12,300,26,148,12,147,24,147,24,147,24,11.90911806,11.3805,0.0413,0.35719,1
27151273,BT,FTTP,160,30,B,,Northern Ireland,Northern Ireland,Urban,BT 160 FTTP,146.3947235,142.7090173,147.1543688,145.8974096,145.318524,145.429252,144.1354655,147.1481145,146.1978233,147.37462,148.068152,142.908624,147.8899333,139.232648,148.277944,30.81310967,30.80717263,30.81729389,30.8125216,30.81199,30.813404,0,0,13.43317456,13.42495,0.138872093,0.124,0.070627907,0.072,12.71659375,12.7196,0,0,363.715686,368.7558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5,86,5,344,20,86,5,96,5,86,5,0,0,0,0,0,0,,,0.1448,0.15254,1
27152821,BT,FTTP,160,30,B,,East,England,Rural,BT 160 FTTP,141.2957884,138.8072495,141.9487308,141.0819604,140.9222261,141.3944077,,141.278365,141.3420077,141.2027662,140.9762536,140.7927873,141.4561845,140.8821769,,30.81483874,30.80609187,30.82139871,30.81525723,30.8144723,30.81643348,0,0,5.965294521,6.024103896,0.148528875,0.151179487,0.098012158,0.098769231,5.866117794,5.886633333,2.77E-06,1.80E-05,354.2970608,419.1974872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,39,335,39,1340,156,335,39,407,60,335,39,0,0,0,0,0,0,,,0.0413,0.35719,1
27155477,BT,FTTP,160,30,B,,West Midlands,England,Urban,BT 160 FTTP,141.3917932,140.2101298,141.8007685,141.3060923,141.1796293,141.3418593,141.3902527,141.422117,141.6049525,140.5417029,141.728096,141.4097548,141.188608,141.3002325,141.3984939,30.81456254,30.80492619,30.81803535,30.81335325,30.81261133,30.81326667,0,0,5.539486226,5.504532787,0.135147541,0.139,0.066251366,0.066225806,6.106666667,6.096032258,0,0,348.7283497,428.5014516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,32,185,32,740,124,185,31,211,31,185,31,0,0,0,0,0,0,,,0.1985,0.15254,1
27186029,BT,FTTP,330,50,B,,London,England,Urban,BT 330 FTTP,288.0364652,277.2412425,291.8780844,290.0991065,289.8625207,289.9953093,288.9372822,287.7452737,285.4066627,284.5372448,285.4795303,289.260868,291.440288,285.8439733,288.7769093,51.5946001,51.29376579,52.1529931,51.47005477,51.43155067,51.479684,0,0,2.38625429,2.388596154,0.138006211,0.135692308,0.072416149,0.071692308,2.24892823,2.252333333,0,0,284.1719255,299.9946154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,13,163,13,652,52,163,13,213,9,163,13,0,0,0,0,0,0,,,0.0535,0.15254,1
27227525,BT,FTTP,76,20,B,,East,England,Urban,BT 76 FTTP,74.37411543,74.02250787,74.52353342,74.3494414,74.29592903,74.40159148,74.3678133,74.37457647,74.37631477,74.383859,74.33248,74.340602,74.35856594,74.38550245,74.38190916,20.22767414,20.22640026,20.23124619,20.22744432,20.22714606,20.22774839,0,0,7.551103432,7.619376344,0.093056944,0.093885246,0.2132,0.237770492,6.044395062,6.069758065,8.77E-07,1.04E-05,666.7822593,664.3809683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,63,743,63,4458,378,734,61,743,62,743,63,0,0,0,0,0,0,,,0.182,0.15254,1
27311557,BT,FTTP,160,30,B,,Scotland,Scotland,Urban,BT 160 FTTP,146.0830128,140.4299757,147.0210488,145.6218701,145.1039861,146.4043368,145.7443726,146.0170853,145.8470922,146.0960429,146.3719343,146.1466812,145.1345454,145.4892403,146.5947685,30.81523376,30.79485316,30.82001961,30.81499807,30.81368293,30.8163176,0,0,14.89479227,14.88893396,0.122963873,0.126018519,0.062143064,0.062981481,14.89980055,14.8945082,3.34E-05,1.16E-05,376.455289,400.3979074,0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,54,706,54,2824,216,706,54,741,61,706,54,0,0,0,0,0,0,,,0.1137,0.15254,1
27317393,BT,FTTP,160,30,B,,North West,England,Urban,BT 160 FTTP,147.4932481,143.4800815,148.4920761,147.4367842,147.0046948,147.6953887,147.2093914,147.5505934,147.4060852,147.356386,147.4796045,147.4385436,147.4352954,147.2473893,147.94892,30.81420665,30.78632826,30.82922219,30.8141585,30.81031881,30.81884385,0,0,10.97765848,10.96446842,0.132163551,0.127020833,0.06567757,0.064729167,11.48205445,11.48207018,0,0,346.1949159,382.4177292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,48,436,48,1744,192,436,48,561,57,436,48,0,0,0,0,0,0,,,0.1985,0.15254,1
27478049,BT,FTTP,330,50,B,,Northern Ireland,Northern Ireland,Urban,BT 330 FTTP,303.8567658,287.6511533,307.0072307,304.0411928,303.7604603,304.5954326,303.6220536,303.3650666,302.8078557,303.3505204,304.1762779,303.8348725,304.191244,303.8464169,304.7225624,51.4207618,51.26245316,52.29999974,51.43576316,51.38905371,51.46706943,0,0,16.97881827,17.1264507,0.131082873,0.134540541,0.064160221,0.065486486,17.16168554,17.22256604,0,0,391.2772855,440.8686389,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,38,553,38,2212,144,553,37,683,53,553,36,0,0,0,0,0,0,,,0.039,0.15254,1
27494877,BT,FTTP,76,20,B,,North West,England,Urban,BT 76 FTTP,71.55864202,71.35032877,71.73004155,71.55175352,71.54162297,71.56148361,71.55382252,71.5634098,71.56210216,71.54643742,71.56082994,71.55025975,71.55329548,71.5489951,71.56782916,20.22777535,20.1978511,20.23411716,20.22890768,20.22742684,20.23044129,0,0,10.3037597,10.31863115,0.080831933,0.081507937,0.212478992,0.211349206,9.305957393,9.320029412,0,0,688.3504972,704.5860317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,63,736,63,4416,372,728,63,407,34,736,63,0,0,0,0,0,0,,,0.182,0.15254,1
27532209,BT,FTTP,330,50,B,,Northern Ireland,Northern Ireland,Urban,BT 330 FTTP,290.74117,280.2230545,293.3502684,289.9351677,289.4283224,290.5064122,290.3593067,290.9305601,290.298202,289.8427208,291.6620212,289.9127288,289.9800456,290.5816933,291.5611776,51.49423718,51.3255071,52.43798271,51.54735867,51.50739339,51.55756626,0,0,14.03300379,14.14211864,0.127328294,0.1275,0.064213823,0.065066667,14.6758439,14.6342093,0,0,366.1494341,367.3556333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,30,471,30,1884,120,471,30,627,43,471,30,0,0,0,0,0,0,,,0.039,0.15254,1
27537221,BT,FTTP,160,30,B,,Yorkshire & Humberside,England,Urban,BT 160 FTTP,149.6682645,147.1531125,149.8873006,149.4219017,149.2029971,149.5546614,149.5312134,149.6134693,149.7243516,149.535584,149.7507725,149.4572766,149.3909487,149.8064818,149.3570887,28.75940314,28.32149058,28.79172026,28.72941173,28.69422714,28.78601057,0,0,7.84723153,7.942183908,0.77639834,0.780577778,0.065437759,0.068155556,7.619036458,7.632352941,0,0,310.9862116,318.7987273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,45,490,45,1960,176,490,45,586,51,490,44,0,0,0,0,0,0,,,0.1985,0.15254,1
27604861,BT,FTTP,330,50,B,,London,England,Urban,BT 330 FTTP,290.4116939,269.0016167,296.6406922,288.8726131,288.43664,289.0686056,289.1732449,289.8542398,291.1807634,290.4971686,290.3647575,287.9767742,292.903888,286.4739688,,51.67898626,51.35426226,52.67177913,51.61491345,51.548952,51.6400824,0,0,2.286608197,2.376272727,0.125186885,0.129272727,0.062593443,0.076545455,2.165225389,2.182375,0,0,285.7051574,240.2653636,0.043478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,11,311,11,1244,44,311,11,392,16,311,11,0,0,0,0,0,0,,,0.0535,0.15254,1
