ISP,Technology,package_download,Region,average_download_speed,average_upload_speed,discrepancy_download,significant
Sky,FTTC,38,East Midlands,28.18216265,8.182554229,25.836414078947374,TRUE
Sky,FTTC,38,East Midlands,26.86675224,6.517443823,29.298020421052627,TRUE
Sky,FTTC,38,East Midlands,36.41142971,6.14311861,4.180448131578947,FALSE
Sky,FTTC,38,East Midlands,16.78713054,1.102783765,55.823340684210535,TRUE
Sky,FTTC,38,North East,11.27981462,2.643288199,70.31627731578948,TRUE
Sky,FTTC,38,North East,33.67137923,5.110126103,11.391107289473686,TRUE
Sky,FTTC,38,North East,22.26225422,5.500711328,41.41512047368421,TRUE
Sky,FTTC,38,North West,27.80156795,5.577229464,26.83797907894737,TRUE
Sky,FTTC,38,North West,31.97950501,6.321402978,15.843407868421053,TRUE
Sky,FTTC,38,North West,17.77861994,5.278238284,53.214158052631575,TRUE
Sky,FTTC,38,North West,30.38198272,5.707505462,20.04741389473684,TRUE
Sky,FTTC,38,North West,36.86310137,7.706154748,2.9918384999999934,FALSE
Sky,FTTC,38,North West,29.03837452,6.88401633,23.583224947368418,TRUE
Sky,FTTC,38,North West,15.86224772,1.294151153,58.25724284210526,TRUE
Sky,FTTC,38,North West,20.12252339,1.84852975,47.04599107894737,TRUE
Sky,FTTC,38,North West,23.86581391,1.054837459,37.195226552631574,TRUE
Sky,FTTC,38,Northern Ireland,29.9033184,6.20993218,21.30705684210526,TRUE
Sky,FTTC,38,Northern Ireland,35.80394113,9.296084535,5.7791022894736885,FALSE
Sky,FTTC,38,Northern Ireland,27.57135945,6.025503152,27.443790921052635,TRUE
Sky,FTTC,38,Scotland,31.71142784,5.435768173,16.548874105263163,TRUE
Sky,FTTC,38,Scotland,24.97319609,2.959043797,34.28106292105264,TRUE
Sky,FTTC,38,Scotland,23.29340428,3.950661853,38.701567684210524,TRUE
Sky,FTTC,38,Scotland,30.70704448,3.819064131,19.191988210526315,TRUE
Sky,FTTC,38,Scotland,23.95120517,7.671806596,36.97051271052631,TRUE
Sky,FTTC,38,Scotland,30.10655253,5.134280459,20.77223018421053,TRUE
Sky,FTTC,38,Scotland,36.73006984,6.54585982,3.3419214736842138,FALSE
Sky,FTTC,38,Scotland,36.29389079,9.25386867,4.489761078947371,FALSE
Sky,FTTC,38,Scotland,30.25617833,9.155126391,20.378478078947364,TRUE
Sky,FTTC,38,Scotland,29.41177771,5.573733602,22.600584973684214,TRUE
Sky,FTTC,38,Scotland,35.36979195,6.736790854,6.9216001315789475,FALSE
Sky,FTTC,38,Scotland,23.32938828,9.105100101,38.60687294736842,TRUE
Sky,FTTC,38,Scotland,36.4974254,8.855699634,3.9541436842105337,FALSE
Sky,FTTC,38,South East,34.51649109,8.10391506,9.16712871052631,FALSE
Sky,FTTC,38,South East,14.35850569,1.100208699,62.21445871052631,TRUE
Sky,FTTC,38,South East,14.81378648,0.486995578,61.01635136842106,TRUE
Sky,FTTC,38,South East,23.18392321,9.050319285,38.98967576315789,TRUE
Sky,FTTC,38,South East,31.12107422,9.038640091,18.10243626315789,TRUE
Sky,FTTC,38,South East,16.37856933,1.090970355,56.898501763157896,TRUE
Sky,FTTC,38,South East,37.05349075,9.299125587,2.4908138157894695,FALSE
Sky,FTTC,38,South East,35.46778282,5.79878519,6.66372942105264,FALSE
Sky,FTTC,38,South East,29.31205146,2.982275813,22.863022473684214,TRUE
Sky,FTTC,38,South East,23.0248248,4.997900468,39.40835578947368,TRUE
Sky,FTTC,38,South East,29.51038573,4.852471126,22.341090184210525,TRUE
Sky,FTTC,38,South East,33.1162485,9.311497271,12.851977631578954,TRUE
Sky,FTTC,38,South East,37.03600771,9.3035554,2.536821815789474,FALSE
Sky,FTTC,38,South East,23.75994535,5.400875044,37.47382802631579,TRUE
Sky,FTTC,38,South East,29.63373728,6.787655273,22.016480842105267,TRUE
Sky,FTTC,38,South East,37.30166209,6.519711879,1.8377313421052617,FALSE
Sky,FTTC,38,South West,29.02106411,2.647918873,23.628778657894735,TRUE
Sky,FTTC,38,South West,35.81508833,7.673480462,5.749767552631574,FALSE
Sky,FTTC,38,South West,37.1807603,7.896515367,2.1558939473684138,FALSE
Sky,FTTC,38,South West,36.76424763,9.299904266,3.251979921052632,FALSE
Sky,FTTC,38,South West,19.71142167,1.691773789,48.127837710526315,TRUE
Sky,FTTC,38,South West,20.44432858,4.486557376,46.199135315789476,TRUE
Sky,FTTC,38,Wales,37.26048029,6.671656734,1.9461045000000086,FALSE
Sky,FTTC,38,Wales,20.85852007,1.13110014,45.10915771052632,TRUE
Sky,FTTC,38,Wales,36.50558815,7.395622854,3.9326627631578916,FALSE
Sky,FTTC,38,Wales,27.98270788,4.52469512,26.36129505263158,TRUE
Sky,FTTC,38,Wales,18.37905244,2.677673775,51.63407252631579,TRUE
Sky,FTTC,38,Wales,22.97561809,8.253140624,39.53784713157894,TRUE
Sky,FTTC,38,Wales,20.85508854,6.088274936,45.118188052631574,TRUE
Sky,FTTC,38,Wales,29.64014683,4.193999665,21.99961360526316,TRUE
Sky,FTTC,38,West Midlands,11.3037347,7.059033234,70.2533297368421,TRUE
Sky,FTTC,38,West Midlands,34.34050276,9.085287708,9.630255894736843,FALSE
Sky,FTTC,38,West Midlands,17.89990803,2.051171989,52.89497886842106,TRUE
Sky,FTTC,38,West Midlands,37.22214171,6.603389413,2.0469954999999938,FALSE
Sky,FTTC,38,West Midlands,35.20135178,8.978869741,7.364863736842098,FALSE
Sky,FTTC,38,West Midlands,35.1992131,6.955835302,7.370491842105259,FALSE
Sky,FTTC,38,Yorkshire & Humberside,35.66341288,9.222617802,6.148913473684203,FALSE
Sky,FTTC,38,Yorkshire & Humberside,36.61848798,4.958970519,3.635557947368427,FALSE
Sky,FTTC,38,Yorkshire & Humberside,35.76801941,9.183423978,5.873633131578945,FALSE
Sky,FTTC,38,Yorkshire & Humberside,36.73237949,9.321243339,3.3358434473684224,FALSE
Sky,FTTC,38,Yorkshire & Humberside,35.33015174,7.210298047,7.025916473684216,FALSE
Sky,FTTC,76,East,71.96587819,13.8682439,5.308055013157897,FALSE
Sky,FTTC,76,East,63.60901582,12.87995943,16.303926552631577,TRUE
Sky,FTTC,76,East,35.31557926,13.93790705,53.53213255263158,TRUE
Sky,FTTC,76,East,68.71869309,17.74749759,9.580666986842102,FALSE
Sky,FTTC,76,East,69.38632429,18.56686599,8.702204881578941,FALSE
Sky,FTTC,76,East,45.5037853,15.33973991,40.126598289473684,TRUE
Sky,FTTC,76,East,60.75791502,18.5096376,20.055374973684213,TRUE
Sky,FTTC,76,East,72.9808078,14.18265279,3.972621315789482,FALSE
Sky,FTTC,76,East,56.46929036,18.51919007,25.69830215789473,TRUE
Sky,FTTC,76,East,63.24132068,18.64183554,16.78773594736842,TRUE
Sky,FTTC,76,East,67.11978578,18.28117407,11.684492394736841,TRUE
Sky,FTTC,76,East,72.18260813,18.63257427,5.022884039473677,FALSE
Sky,FTTC,76,East,49.75634119,18.51238348,34.5311300131579,TRUE
Sky,FTTC,76,East,63.85669875,18.64219005,15.978027960526317,TRUE
Sky,FTTC,76,East,29.83812507,1.116704784,60.73930911842105,TRUE
Sky,FTTC,76,East,63.8372547,15.43156261,16.003612236842102,TRUE
Sky,FTTC,76,East,41.41537208,9.9416201,45.50608936842105,TRUE
Sky,FTTC,76,East,71.58076017,18.19765326,5.814789249999993,FALSE
Sky,FTTC,76,East Midlands,58.56571008,18.4808184,22.939855157894733,TRUE
Sky,FTTC,76,East Midlands,66.01798937,17.6299877,13.134224513157902,TRUE
Sky,FTTC,76,East Midlands,46.07258575,11.06460244,39.37817664473684,TRUE
Sky,FTTC,76,East Midlands,49.45616907,18.06946697,34.92609332894737,TRUE
Sky,FTTC,76,East Midlands,48.20261287,16.58586065,36.57550938157894,TRUE
Sky,FTTC,76,East Midlands,72.07540284,18.43931703,5.163943631578953,FALSE
Sky,FTTC,76,East Midlands,49.81723475,12.58661321,34.45100690789474,TRUE
Sky,FTTC,76,East Midlands,72.95976037,18.15459673,4.000315302631582,FALSE
Sky,FTTC,76,East Midlands,58.99179484,15.57074551,22.379217315789475,TRUE
Sky,FTTC,76,East Midlands,49.05509428,18.18510376,35.45382331578947,TRUE
Sky,FTTC,76,London,62.49912325,18.51090073,17.7643115131579,TRUE
Sky,FTTC,76,London,25.92160857,6.207764575,65.89262030263157,TRUE
Sky,FTTC,76,London,55.6281018,16.04215751,26.805129210526314,TRUE
Sky,FTTC,76,London,72.57577063,18.50109904,4.505564960526324,FALSE
Sky,FTTC,76,London,69.20667892,18.624093770000002,8.93858036842105,FALSE
Sky,FTTC,76,London,59.15900555,16.63592631,22.159203223684205,TRUE
Sky,FTTC,76,London,74.59272208,18.20552339,1.8516814736842087,FALSE
Sky,FTTC,76,London,74.26724782,18.16551745,2.279937078947376,FALSE
Sky,FTTC,76,London,73.98239852,18.18499197,2.654738789473679,FALSE
Sky,FTTC,76,North East,34.79362199,1.522027988,54.21891843421053,TRUE
Sky,FTTC,76,North East,54.46562107,13.96375831,28.33470911842106,TRUE
Sky,FTTC,76,North East,71.23901036,18.63165716,6.264460052631586,FALSE
Sky,FTTC,76,North East,74.36591278,18.6542987,2.150114763157892,FALSE
Sky,FTTC,76,North East,53.55978191,16.84549689,29.526602750000002,TRUE
Sky,FTTC,76,North East,51.33038935,18.6003021,32.4600140131579,TRUE
Sky,FTTC,76,North East,70.78588141,18.03954669,6.860682355263155,FALSE
Sky,FTTC,76,North East,67.74747422,18.01127705,10.858586552631577,TRUE
Sky,FTTC,76,North West,39.18574123,13.70281984,48.43981417105264,TRUE
Sky,FTTC,76,North West,48.74564394,8.219010173,35.86099481578947,TRUE
Sky,FTTC,76,North West,64.52578726,18.06333364,15.097648342105261,TRUE
Sky,FTTC,76,North West,60.72845032,16.9281406,20.09414431578947,TRUE
Sky,FTTC,76,North West,69.32953865,18.44370203,8.776922828947365,FALSE
Sky,FTTC,76,North West,67.09470584,11.19742838,11.71749231578947,TRUE
Sky,FTTC,76,North West,55.2300516,18.65087118,27.32887947368421,TRUE
Sky,FTTC,76,North West,66.72972122,18.65269797,12.197735236842103,TRUE
Sky,FTTC,76,North West,51.13523981,18.654728,32.71678972368421,TRUE
Sky,FTTC,76,North West,66.21030503,18.62056763,12.881177592105262,TRUE
Sky,FTTC,76,North West,32.55832572,9.283573439,57.16009773684211,TRUE
Sky,FTTC,76,North West,73.38016925,18.66547582,3.4471457236842173,FALSE
Sky,FTTC,76,North West,68.82958641,18.18258007,9.434754723684206,FALSE
Sky,FTTC,76,North West,63.08720637,13.12544571,16.99051793421053,TRUE
Sky,FTTC,76,North West,56.35148518,18.66548108,25.853308973684214,TRUE
Sky,FTTC,76,North West,71.37638042,18.21208531,6.083709973684206,FALSE
Sky,FTTC,76,North West,49.67661545,17.6811141,34.636032302631584,TRUE
Sky,FTTC,76,North West,42.67156052,8.562217487,43.853209842105265,TRUE
Sky,FTTC,76,Northern Ireland,67.95920267,18.36759389,10.57999648684211,TRUE
Sky,FTTC,76,Northern Ireland,73.44517288,18.64474197,3.3616146315789455,FALSE
Sky,FTTC,76,Northern Ireland,73.16313871,18.64345832,3.7327122236842127,FALSE
Sky,FTTC,76,Northern Ireland,73.59357985,16.39347239,3.1663423026315822,FALSE
Sky,FTTC,76,Northern Ireland,70.18847737,18.02948841,7.646740302631577,FALSE
Sky,FTTC,76,Scotland,40.05137095,16.62971809,47.300827697368426,TRUE
Sky,FTTC,76,Scotland,68.62748652,18.55331847,9.70067563157894,FALSE
Sky,FTTC,76,Scotland,63.36846478,18.52790082,16.620441078947373,TRUE
Sky,FTTC,76,Scotland,49.15495224,15.96720448,35.322431263157895,TRUE
Sky,FTTC,76,Scotland,63.50954433,18.62444913,16.434810092105266,TRUE
Sky,FTTC,76,Scotland,72.10477782,18.6536856,5.125292342105269,FALSE
Sky,FTTC,76,Scotland,71.18877108,18.58066519,6.330564368421059,FALSE
Sky,FTTC,76,Scotland,72.25281105,18.62688334,4.930511776315782,FALSE
Sky,FTTC,76,Scotland,72.93347738,18.28902009,4.034898184210527,FALSE
Sky,FTTC,76,Scotland,74.42225006,18.65074615,2.0759867631579,FALSE
Sky,FTTC,76,Scotland,61.04793495,18.66008466,19.67376980263158,TRUE
Sky,FTTC,76,Scotland,60.41953536,14.97488262,20.50061136842106,TRUE
Sky,FTTC,76,Scotland,61.15214729,16.09628415,19.536648302631576,TRUE
Sky,FTTC,76,Scotland,41.97275955,13.62843845,44.77268480263158,TRUE
Sky,FTTC,76,Scotland,71.37502925,18.20484326,6.085487828947373,FALSE
Sky,FTTC,76,Scotland,66.61410478,17.3580664,12.349862131578941,TRUE
Sky,FTTC,76,Scotland,67.42691873,18.19141224,11.280370092105267,TRUE
Sky,FTTC,76,Scotland,62.37584026,17.29310564,17.926525973684214,TRUE
Sky,FTTC,76,Scotland,65.8921771,18.15303214,13.299766973684212,TRUE
Sky,FTTC,76,Scotland,52.5193143,12.22566066,30.895639078947372,TRUE
Sky,FTTC,76,South East,62.69350046,17.92840594,17.508552026315787,TRUE
Sky,FTTC,76,South East,66.71476426,16.88868463,12.217415447368426,TRUE
Sky,FTTC,76,South East,47.81865614,16.06231482,37.08071560526315,TRUE
Sky,FTTC,76,South East,38.74366136,5.829461942,49.02149821052632,TRUE
Sky,FTTC,76,South East,52.540002200000004,12.68743594,30.868418157894734,TRUE
Sky,FTTC,76,South East,62.63734647,18.28590515,17.58243885526316,TRUE
Sky,FTTC,76,South East,64.6513363,18.61362532,14.932452236842108,TRUE
Sky,FTTC,76,South East,61.03884244,18.34935858,19.68573363157894,TRUE
Sky,FTTC,76,South East,46.18898144,10.51732271,39.22502442105264,TRUE
Sky,FTTC,76,South East,61.8901446,16.79280071,18.56559921052632,TRUE
Sky,FTTC,76,South East,71.00612119,18.62969626,6.570893171052629,FALSE
Sky,FTTC,76,South East,60.32282953,18.53755473,20.627855881578945,TRUE
Sky,FTTC,76,South East,55.53012911,18.59869347,26.934040644736847,TRUE
Sky,FTTC,76,South East,73.28477023,18.23104325,3.5726707499999915,FALSE
Sky,FTTC,76,South East,72.26987265,18.61927635,4.908062302631584,FALSE
Sky,FTTC,76,South East,70.94694913,18.60661538,6.648751144736852,FALSE
Sky,FTTC,76,South East,63.85738064,18.60435099,15.977130736842101,TRUE
Sky,FTTC,76,South East,64.47148653,18.48614585,15.169096671052623,TRUE
Sky,FTTC,76,South East,59.12014944,18.614422480000002,22.210329684210528,TRUE
Sky,FTTC,76,South East,73.34020026,18.6317441,3.499736499999996,FALSE
Sky,FTTC,76,South East,30.67740378,3.922923263,59.63499502631579,TRUE
Sky,FTTC,76,South East,69.77448024,18.42005822,8.19147336842105,FALSE
Sky,FTTC,76,South East,37.76449777,14.88546549,50.309871355263155,TRUE
Sky,FTTC,76,South East,64.42024542,18.24881139,15.236519184210525,TRUE
Sky,FTTC,76,South East,74.29998693,18.65755106,2.2368593026315753,FALSE
Sky,FTTC,76,South East,55.21361155,14.71691347,27.35051111842105,TRUE
Sky,FTTC,76,South East,56.99625086,17.64922501,25.00493307894736,TRUE
Sky,FTTC,76,South East,48.46567278,17.86330642,36.22937792105264,TRUE
Sky,FTTC,76,South East,70.63157511,18.20785488,7.063716960526316,FALSE
Sky,FTTC,76,South East,74.43300145,18.19625486,2.0618401973684133,FALSE
Sky,FTTC,76,South East,62.1410415,18.16917935,18.235471710526316,TRUE
Sky,FTTC,76,South East,74.52920547,18.1984907,1.935255960526324,FALSE
Sky,FTTC,76,South East,65.44093678,17.97968986,13.893504236842102,TRUE
Sky,FTTC,76,South East,40.80236702,7.669142769,46.31267497368422,TRUE
Sky,FTTC,76,South East,32.19735492,9.22089466,57.63505931578947,TRUE
Sky,FTTC,76,South East,50.54098777,18.17525712,33.498700302631576,TRUE
Sky,FTTC,76,South West,71.32189277,18.6254573,6.155404249999993,FALSE
Sky,FTTC,76,South West,70.44063933,18.51388699,7.314948250000004,FALSE
Sky,FTTC,76,South West,37.35314171,18.16126912,50.851129328947366,TRUE
Sky,FTTC,76,South West,61.65992658,18.54248434,18.86851765789474,TRUE
Sky,FTTC,76,South West,73.92616256,18.6360405,2.7287334736842177,FALSE
Sky,FTTC,76,South West,44.43425836,11.589648,41.533870578947365,TRUE
Sky,FTTC,76,South West,74.66170987,18.66444957,1.7609080657894793,FALSE
Sky,FTTC,76,South West,60.78933706,18.41957764,20.014030184210522,TRUE
Sky,FTTC,76,South West,43.06484202,14.79359524,43.33573418421053,TRUE
Sky,FTTC,76,South West,72.22449983,18.63011042,4.967763381578949,FALSE
Sky,FTTC,76,South West,60.76815282,17.82323209,20.04190418421053,TRUE
Sky,FTTC,76,South West,70.16805666,18.49775189,7.6736096578947315,FALSE
Sky,FTTC,76,South West,72.62596519,17.86985578,4.439519486842102,FALSE
Sky,FTTC,76,South West,63.41464728,18.63747798,16.559674631578954,TRUE
Sky,FTTC,76,South West,66.99854739,18.64532317,11.844016592105264,TRUE
Sky,FTTC,76,South West,62.59838224,18.15884274,17.63370757894737,TRUE
Sky,FTTC,76,South West,73.37494901,18.16744078,3.454014460526323,FALSE
Sky,FTTC,76,South West,72.19906648,15.44663205,5.001228315789475,FALSE
Sky,FTTC,76,South West,59.85335479,10.91858159,21.245585802631584,TRUE
Sky,FTTC,76,Wales,73.80037548,18.64092863,2.894242789473685,FALSE
Sky,FTTC,76,Wales,69.39744483,16.91198692,8.687572592105267,FALSE
Sky,FTTC,76,Wales,66.51215009,18.62444193,12.484013039473677,TRUE
Sky,FTTC,76,Wales,73.89612702,18.65909654,2.768253921052639,FALSE
Sky,FTTC,76,Wales,67.70386889,18.46886693,10.915961986842111,TRUE
Sky,FTTC,76,Wales,41.27953077,6.900888251,45.684827934210524,TRUE
Sky,FTTC,76,Wales,73.16177941,17.82013111,3.7345007763157976,FALSE
Sky,FTTC,76,Wales,68.10592712,18.38182986,10.386937999999994,TRUE
Sky,FTTC,76,Wales,42.99821116,6.829403989,43.423406368421055,TRUE
Sky,FTTC,76,Wales,46.17111892,12.8587947,39.24852773684211,TRUE
Sky,FTTC,76,Wales,53.82106623,17.57260389,29.182807592105263,TRUE
Sky,FTTC,76,Wales,61.20966827,16.65967695,19.460962802631578,TRUE
Sky,FTTC,76,Wales,74.34724644,18.63044231,2.174675736842097,FALSE
Sky,FTTC,76,Wales,57.22695324,11.55497363,24.701377315789475,TRUE
Sky,FTTC,76,Wales,71.78273982,18.20475818,5.549026552631575,FALSE
Sky,FTTC,76,Wales,67.47492124,18.67091565,11.21720889473684,TRUE
Sky,FTTC,76,Wales,42.8376739,10.03140052,43.63463960526316,TRUE
Sky,FTTC,76,Wales,74.55856565,18.20771076,1.8966241447368348,FALSE
Sky,FTTC,76,Wales,61.84322502,18.59297595,18.627335500000004,TRUE
Sky,FTTC,76,Wales,66.62226506,17.75479923,12.339124921052628,TRUE
Sky,FTTC,76,Wales,62.74446832,14.09801541,17.441489052631574,TRUE
Sky,FTTC,76,West Midlands,60.35527834,17.69427752,20.58516007894737,TRUE
Sky,FTTC,76,West Midlands,74.33337974,18.63306313,2.1929213947368447,FALSE
Sky,FTTC,76,West Midlands,72.68984319,18.58671471,4.3554694868420984,FALSE
Sky,FTTC,76,West Midlands,58.93320232,18.44884997,22.456312736842108,TRUE
Sky,FTTC,76,West Midlands,67.70541328,18.5017278,10.91392989473684,TRUE
Sky,FTTC,76,West Midlands,59.9630908,17.48681912,21.10119631578947,TRUE
Sky,FTTC,76,West Midlands,74.08917871,18.6441523,2.514238539473686,FALSE
Sky,FTTC,76,West Midlands,28.51338375,8.462885777,62.48238980263158,TRUE
Sky,FTTC,76,West Midlands,39.67059935,9.072783508,47.801842960526315,TRUE
Sky,FTTC,76,West Midlands,69.8035225,18.65230884,8.153259868421053,FALSE
Sky,FTTC,76,West Midlands,65.70860344,18.64137119,13.541311263157887,TRUE
Sky,FTTC,76,West Midlands,54.01786598,18.63771533,28.923860552631574,TRUE
Sky,FTTC,76,West Midlands,52.41737697,13.14979899,31.02976714473684,TRUE
Sky,FTTC,76,West Midlands,73.36519614,18.12286362,3.466847184210533,FALSE
Sky,FTTC,76,West Midlands,66.56229417,18.19270081,12.418033986842103,TRUE
Sky,FTTC,76,West Midlands,72.39662594,17.49773511,4.741281657894728,FALSE
Sky,FTTC,76,Yorkshire & Humberside,31.01003867,12.81269214,59.19731753947368,TRUE
Sky,FTTC,76,Yorkshire & Humberside,73.28894484,18.55481989,3.5671778421052647,FALSE
Sky,FTTC,76,Yorkshire & Humberside,58.98694173,14.96794007,22.385602986842105,TRUE
Sky,FTTC,76,Yorkshire & Humberside,73.0149352,18.63802971,3.927716842105268,FALSE
Sky,FTTC,76,Yorkshire & Humberside,48.52281982,6.882072818,36.15418444736842,TRUE
Sky,FTTC,76,Yorkshire & Humberside,67.5011091,18.59647838,11.182751184210534,TRUE
Sky,FTTC,76,Yorkshire & Humberside,69.07146723,18.65871764,9.11649048684211,FALSE
Sky,FTTC,76,Yorkshire & Humberside,70.36246378,18.6100025,7.417810815789476,FALSE
Sky,FTTC,76,Yorkshire & Humberside,58.9706016,16.70942188,22.407103157894735,TRUE
Sky,FTTC,76,Yorkshire & Humberside,57.377245,18.64546973,24.503625,TRUE
Sky,FTTC,76,Yorkshire & Humberside,37.38205358,5.468387838,50.81308739473685,TRUE
Sky,FTTC,76,Yorkshire & Humberside,62.03935385,18.154064,18.36927125,TRUE
Sky,FTTC,76,Yorkshire & Humberside,48.80765615,11.17176352,35.77939980263158,TRUE
TalkTalk,FTTC,38,East,37.31476282,8.553415484,1.803255736842109,FALSE
TalkTalk,FTTC,38,East,35.71058581,3.339431775,6.024774184210532,FALSE
TalkTalk,FTTC,38,East,36.89532504,9.303752053,2.907039368421045,FALSE
TalkTalk,FTTC,38,East,36.3232238,9.30443839,4.412568947368419,FALSE
TalkTalk,FTTC,38,East,13.82766925,2.485898659,63.611396710526314,TRUE
TalkTalk,FTTC,38,East,17.770976310000002,5.605565874,53.23427286842105,TRUE
TalkTalk,FTTC,38,East,18.53696268,1.118912348,51.2185192631579,TRUE
TalkTalk,FTTC,38,East,33.88691176,6.236879129,10.82391642105264,TRUE
TalkTalk,FTTC,38,East,31.02536086,8.466993714,18.354313526315792,TRUE
TalkTalk,FTTC,38,East,36.77384617,9.283735342,3.2267206052631616,FALSE
TalkTalk,FTTC,38,East,37.16680992,9.233583108,2.1926054736842144,FALSE
TalkTalk,FTTC,38,East,37.12418414,9.299466682,2.304778578947376,FALSE
TalkTalk,FTTC,38,East,26.15645043,6.194624277,31.167235710526313,TRUE
TalkTalk,FTTC,38,East,36.85883086,9.295268576,3.0030766842105328,FALSE
TalkTalk,FTTC,38,East,36.41880806,7.390140545,4.1610314210526225,FALSE
TalkTalk,FTTC,38,East,33.43119672,7.521854469,12.023166526315784,TRUE
TalkTalk,FTTC,38,East,36.65473269,9.324243242,3.540177131578939,FALSE
TalkTalk,FTTC,38,East,23.49735518,2.121497621,38.16485478947369,TRUE
TalkTalk,FTTC,38,East,20.99921555,4.79049776,44.73890644736843,TRUE
TalkTalk,FTTC,38,East,21.03857144,5.131077688,44.63533831578948,TRUE
TalkTalk,FTTC,38,East,33.90394961,9.117207672,10.779079973684217,TRUE
TalkTalk,FTTC,38,East Midlands,36.66900077,7.451777406,3.502629552631588,FALSE
TalkTalk,FTTC,38,East Midlands,37.1760111,9.310128427,2.168391842105272,FALSE
TalkTalk,FTTC,38,East Midlands,22.29499671,6.200493055,41.32895602631579,TRUE
TalkTalk,FTTC,38,East Midlands,35.942158740000004,8.401203678,5.415371736842096,FALSE
TalkTalk,FTTC,38,East Midlands,12.14033246,2.764061273,68.05175668421053,TRUE
TalkTalk,FTTC,38,East Midlands,23.49990794,5.724181106,38.158136999999996,TRUE
TalkTalk,FTTC,38,East Midlands,36.92512863,6.789329563,2.8286088684210444,FALSE
TalkTalk,FTTC,38,London,37.23649299,9.320415134,2.009228973684205,FALSE
TalkTalk,FTTC,38,London,28.6616618,5.597621098,24.57457421052631,TRUE
TalkTalk,FTTC,38,North East,37.16695648,9.34852352,2.192219789473676,FALSE
TalkTalk,FTTC,38,North East,32.81406572,6.505416054,13.647195473684203,TRUE
TalkTalk,FTTC,38,North East,37.24021112,9.331200364,1.999444421052637,FALSE
TalkTalk,FTTC,38,North East,37.25947231,7.726581862,1.9487570789473694,FALSE
TalkTalk,FTTC,38,North East,36.92755419,8.580151757,2.822225815789468,FALSE
TalkTalk,FTTC,38,North East,35.20373346,5.874531891,7.358596157894731,FALSE
TalkTalk,FTTC,38,North West,36.69021414,9.303577683,3.4468048947368373,FALSE
TalkTalk,FTTC,38,North West,36.86675794,9.313479922,2.982215947368423,FALSE
TalkTalk,FTTC,38,North West,32.30125624,6.691765109,14.996694105263156,TRUE
TalkTalk,FTTC,38,North West,23.2532711,5.033930667,38.80718131578947,TRUE
TalkTalk,FTTC,38,North West,25.54500936,5.529568347,32.77629115789473,TRUE
TalkTalk,FTTC,38,North West,36.9086212,9.300199203,2.8720494736842137,FALSE
TalkTalk,FTTC,38,North West,23.23864312,4.435077278,38.845676000000005,TRUE
TalkTalk,FTTC,38,North West,22.59149509,4.403760584,40.548697131578955,TRUE
TalkTalk,FTTC,38,North West,37.01687492,9.311041667,2.5871712631578965,FALSE
TalkTalk,FTTC,38,North West,22.43487175,3.785663683,40.96086381578948,TRUE
TalkTalk,FTTC,38,North West,37.24033336,9.309392187,1.9991227368421027,FALSE
TalkTalk,FTTC,38,North West,37.33764798,9.331208392,1.743031631578948,FALSE
TalkTalk,FTTC,38,North West,37.25478515,8.915710418,1.9610917105263252,FALSE
TalkTalk,FTTC,38,North West,36.52995548,7.581418638,3.8685382105263204,FALSE
TalkTalk,FTTC,38,North West,37.15844893,9.322868258,2.214608078947372,FALSE
TalkTalk,FTTC,38,North West,35.89832228,9.298097662,5.530730842105258,FALSE
TalkTalk,FTTC,38,North West,32.18232713,6.423599837,15.30966544736843,TRUE
TalkTalk,FTTC,38,North West,37.26246847,9.30996748,1.9408724473684162,FALSE
TalkTalk,FTTC,38,Northern Ireland,27.55575307,2.898923697,27.48486034210526,TRUE
TalkTalk,FTTC,38,Northern Ireland,35.65331192,8.432234939,6.175494947368421,FALSE
TalkTalk,FTTC,38,Northern Ireland,20.49210272,1.874775702,46.073413894736845,TRUE
TalkTalk,FTTC,38,Scotland,25.0299665,8.622503802,34.131667105263155,TRUE
TalkTalk,FTTC,38,Scotland,37.33333054,9.330510841,1.7543933157894775,FALSE
TalkTalk,FTTC,38,Scotland,28.14394503,5.044688335,25.936986763157893,TRUE
TalkTalk,FTTC,38,Scotland,35.66784178,8.632049717,6.137258473684202,FALSE
TalkTalk,FTTC,38,Scotland,36.45011044,7.959053497,4.078656736842097,FALSE
TalkTalk,FTTC,38,Scotland,37.12421714,9.314259216,2.3046917368421083,FALSE
TalkTalk,FTTC,38,Scotland,13.70294524,1.032383147,63.939617789473694,TRUE
TalkTalk,FTTC,38,Scotland,29.86574189,7.244606937,21.405942394736847,TRUE
TalkTalk,FTTC,38,Scotland,37.13078096,9.323617576,2.2874185263157822,FALSE
TalkTalk,FTTC,38,Scotland,14.25642492,2.484462792,62.48309231578947,TRUE
TalkTalk,FTTC,38,Scotland,37.11312889,8.588959974,2.3338713421052666,FALSE
TalkTalk,FTTC,38,Scotland,36.38544584,9.292513114,4.248826736842099,FALSE
TalkTalk,FTTC,38,South East,37.01583141,8.679589311,2.589917342105271,FALSE
TalkTalk,FTTC,38,South East,37.15350135,9.306247821,2.227628026315792,FALSE
TalkTalk,FTTC,38,South East,31.71347136,4.868967289,16.54349642105263,TRUE
TalkTalk,FTTC,38,South East,32.20820352,8.484597029,15.241569684210532,TRUE
TalkTalk,FTTC,38,South East,37.3468884,9.330170279,1.718714736842112,FALSE
